TRAP,Source,Type,LU_Around,LU_Top,DiameterMax,HeightMax,Condition,PrincipalSourceOfImpact,distTown,elevAster,slopeAster,aspectAster,prom250mbuff,TPI,TRI,rough,northing,easting
9282,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,15,0.5,5,Agriculture,910.3190565771866,157.82508850097656,0.9750674413572963,70.64928911255495,56,0.5679187774658203,0.6746006011962891,1.472015380859375,4679513.832,449617.0458
9123,Legacy verification,Burial Mound,Annual agriculture,Scrub,30,2,4,Looting,812.6716910777099,185.89202880859375,1.544062876054645,13.348398368967572,27.14,0.16412734985351563,0.6129722595214844,2.00836181640625,4679422.8968,447003.4186
9124,Legacy verification,Burial Mound,Annual agriculture,Scrub,25,1.5,5,Looting,543.2838532047978,184.0061798095703,0.48191135098535454,224.8702923570066,41.52,-0.1573028564453125,0.163482666015625,1.0388336181640625,4679433.4834,446692.4847
9119,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,35,1,4,Agriculture,541.5594808670265,184,0.4937792285983092,294.80063446026577,23.72,0.05813789367675781,0.16283226013183594,1.0282745361328125,4679535.4111,446604.0384
9283,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,2,5,Agriculture,1428.9819705487087,151.59628295898437,1.5764483762729606,304.7877724200146,87.41,0.04577064514160156,0.5607166290283203,2.00555419921875,4680394.1501,449069.8251
9291,Legacy verification,Burial Mound,Pasture,Scrub,35,2.5,3,Looting,1182.1898309797557,138.29644775390625,2.490118548083345,332.3455928772072,44.4,0.4216461181640625,0.972442626953125,3.0403900146484375,4681424.5167,449895.8407
9292,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,20,0.5,5,Agriculture,1346.6032019758222,141.75611877441406,1.1599650091960272,179.37062311345997,29.09,0.28981590270996094,0.4705677032470703,1.2648468017578125,4681904.7437,450214.5602
9293,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,1,5,Agriculture,1700.559176266044,161,0.9360905050745393,253.1434144024077,66.79,0.1312999725341797,0.2968311309814453,1.183746337890625,4682392.3609,449147.3463
9028,Legacy verification,Burial Mound,Annual agriculture,Pasture,40,8,3,Looting,2722.60914686015,157.35862731933594,1.3999057333578024,234.32596024316544,49.28,0.18920135498046875,0.5678901672363281,2.0010223388671875,4682743.8077,445048.4694
9030,Legacy verification,Burial Mound,Annual agriculture,Pasture,60,7,5,Looting,2564.0673569286314,164.49851989746094,1.1869677204706912,167.86735416203706,41.01,0.3756752014160156,0.55060577392578125,1.5058441162109375,4682996.1995,445218.2225
9351,Legacy verification,Burial Mound,Pasture,Pasture,40,3,2,Looting,2026.4577148235726,193,0.1965764307894069,197.43633592605084,90.94,0.11471939086914063,0.11471939086914063,0.25152587890625,4686553.82,451160.1775
9027,Legacy verification,Burial Mound,Pasture,Scrub,40,4,1,Bioturbation,646.0820945419789,209.10745239257812,2.7207026132710257,25.86425298656431,12.36,-0.0306396484375,1.1064186096191406,3.4509429931640625,4686595.618,445063.9196
9026,Legacy verification,Burial Mound,Pasture,Scrub,35,1.5,1,None,632.9085069166113,208.40916442871094,2.0087639512579627,45.84015065740033,33.81,-0.3299732208251953,0.7746906280517578,2.306365966796875,4686636.5112,445030.6604
9065,Legacy verification,Burial Mound,Pasture,Pasture,40,2,5,road,171.01750056914267,160.93905639648437,1.3089353041854461,273.7310410390437,72.3,0.5704612731933594,0.5937156677246094,1.42474365234375,4684300.0429,453543.8885
9054,Legacy verification,Burial Mound,Annual agriculture,Pasture,35,3.5,2,Agriculture,67.40915809057589,160.9613800048828,1.0937649568269998,303.5027504049217,69.68,0.07054901123046875,0.3651275634765625,1.58172607421875,4684699.8834,454008.4867
9060,Survey,Burial Mound,Annual agriculture,Pasture,30,4,4,Looting,38.8864338292639,160.4052276611328,2.60410298038828,279.9675323175454,19.06,0.23910140991210938,0.8853416442871094,2.5870361328125,4684707.5678,453980.6409
9068,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,40,0.5,5,Agriculture,842.6872774677466,163.06613159179687,0.8032938769981001,327.79670561415764,28.42,-0.2745323181152344,0.35076141357421875,0.99267578125,4683607.6323,453410.6136
9067,Legacy verification,Burial Mound,Pasture,Pasture,22,1.7,2,Construction,797.3090442002069,153.02194213867187,2.2903948146256408,288.0292586605491,67.74,-0.09333038330078125,0.74881744384765625,2.0295562744140625,4683650.4397,453010.6487
9061,Legacy verification,Burial Mound,Annual agriculture,Pasture,40,1,5,road,860.3875461976809,173,1.049661679494886,289.67835708202807,66.42,0.15761375427246094,0.34425926208496094,1.180419921875,4684103.5056,454628.6773
9287,Legacy verification,Burial Mound,Annual agriculture,Pasture,30,2.5,2,Looting,1927.976110706067,176.57046508789062,5.411116302698616,53.44106796166983,39.71,0.1866626739501953,1.8364124298095703,6.8875579833984375,4682109.5103,452707.4895
9064,Legacy verification,Burial Mound,Annual agriculture,Pasture,60,6,5,Looting,1993.0224097860153,173.19961547851563,1.3251816119294912,130.7652694091106,87.5,-0.0510406494140625,0.434906005859375,1.69451904296875,4682010.594,457472.566
9236,Legacy verification,Burial Mound,Pasture,Scrub,30,2,5,Looting,1554.1364912707415,155.6884765625,2.6157403252634652,250.14975738107023,72.66,-0.116424560546875,0.84336090087890625,2.9888153076171875,4677848.4892,451466.9581
9240,Legacy verification,Burial Mound,Pasture,Scrub,35,3,4,Looting,1594.7427186028754,159.86361694335937,0.6058183589633316,58.733395019835235,20.71,0.4838848114013672,0.5179805755615234,1.223236083984375,4677881.9152,451624.8129
9239,Legacy verification,Burial Mound,Pasture,Scrub,20,1.5,4,Looting,1492.7593857768834,157.70066833496094,3.9540230316659715,48.6900964252614,64.03,0.8936958312988281,1.5448760986328125,4.86334228515625,4677994.8924,451620.5985
9245,Legacy verification,Burial Mound,Pasture,Scrub,30,3,4,Construction,1666.9495160835997,158.2568817138672,2.143022161005273,184.16616510368507,89.93,0.768646240234375,1.0473480224609375,2.993927001953125,4677769.7651,451563.6973
9247,Legacy verification,Burial Mound,Pasture,Scrub,35,4,2,Looting,2080.6252037644635,163.24623107910156,3.1745961496453043,222.01106759226997,78.26,0.3215351104736328,1.2011966705322266,3.8739776611328125,4677951.7021,455693.1595
9165,Legacy verification,Burial Mound,Pasture,Scrub,40,6,4,Looting,2089.0297031126324,187.1071014404297,1.620749883123344,214.73283816184608,36.59,0.6907691955566406,0.7815361022949219,2.3577728271484375,4677811.508,456671.7425
9163,Legacy verification,Burial Mound,Pasture,Scrub,30,2.5,5,Looting,1961.1777200288864,187,0.3517729459674405,207.34652967299365,79.56,0.14740943908691406,0.14740943908691406,0.642913818359375,4677759.3947,456790.5456
9229,Legacy verification,Burial Mound,Pasture,Scrub,50,1,3,Looting,1222.9269529886685,181,0.45382183187427727,180.35512196223854,92.81,0.1829681396484375,0.1829681396484375,0.492431640625,4677363.2193,457467.2932
9250,Legacy verification,Burial Mound,Pasture,Scrub,30,3,2,Looting,1955.4173475252494,152.50477600097656,4.342743978363992,285.14479723517417,85.56,-0.17270660400390625,1.3934822082519531,4.7017974853515625,4675548.8753,457680.2118
9255,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,1.7,5,Agriculture,1937.6425679472325,164.9934844970703,5.990562331091702,345.319303310826,73.74,0.18912887573242188,2.4974822998046875,6.99761962890625,4675119.4254,455537.9975
9252,Legacy verification,Burial Mound,Pasture,Scrub,30,3,4,Looting,588.6357985718984,188.5362091064453,3.8615194990830273,62.359877919837224,54.74,0.5886421203613281,1.4895439147949219,4.702423095703125,4675579.5811,453982.479
9256,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,35,1,5,Agriculture,2620.1653189446715,165.65914916992187,3.709951834890523,95.05197816304182,88.17,0.4057941436767578,1.2124309539794922,3.1685028076171875,4673713.5138,454826.6418
9135,Legacy verification,Burial Mound,Forest,Scrub,30,3.5,5,Looting,1559.4280379221154,231.3092803955078,7.239566915260833,63.59750043125528,26.71,-0.015850067138671875,2.35577392578125,8.01837158203125,4672862.8424,453735.9393
9139,Legacy verification,Burial Mound,Pasture,Pasture,50,7,5,Looting,97.64832987482797,132.29441833496094,2.7756369829967933,102.6760446072988,92.39,1.0847721099853516,1.307821273803711,3.6121978759765625,4670696.235,456282.397
9138,Legacy verification,Burial Mound,Pasture,Pasture,40,6,5,Looting,473.89102657051683,155.8396759033203,3.753214308108101,107.71775229192896,36.73,0.4551200866699219,1.2194366455078125,4.0789794921875,4670674.7434,455597.8679
9137,Legacy verification,Burial Mound,Forest,Scrub,50,8,5,Looting,851.2128047633544,184.81747436523437,2.111558409420093,113.60160152517321,44.04,1.0844669342041016,1.270803451538086,2.7776031494140625,4670126.1208,454958.8028
9136,Legacy verification,Burial Mound,Forest,Scrub,40,2,2,Looting,1199.9533385400862,198.2642364501953,1.0463641696439994,134.323767313012,32.26,-0.33856964111328125,0.50321197509765625,1.100250244140625,4670185.3002,454610.5286
9133,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,15,0.8,3,Looting,1259.5859293847627,204,1.1379152361540417,105.389475777394,19.35,0.45548057556152344,0.45548057556152344,1.2076873779296875,4669952.9609,451880.2481
9140,Legacy verification,Burial Mound,Pasture,Scrub,40,2,5,Looting,889.976200992502,184.5865020751953,2.266740467018139,100.29292431620716,4.29,0.240447998046875,0.7021598815917969,2.252685546875,4669382.3502,455172.1043
9251,Legacy verification,Burial Mound,Pasture,Pasture,30,2,4,Looting,2307.9691798472486,160.64694213867187,1.9279290370858309,163.92025659266488,50.72,0.36004638671875,0.8475341796875,3.2615203857421875,4675037.1215,457956.2064
9248,Legacy verification,Burial Mound,Annual agriculture,Pasture,20,2.5,2,Construction,855.3341057254792,168.82684326171875,1.8693648761212258,121.55696927205497,5.76,0.1547565460205078,0.5977115631103516,2.0538330078125,4676705.0036,458005.7075
9158,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,2,5,Agriculture,655.5905699769851,135.00314331054687,8.092244855000795,213.307848162265,39.78,-0.5479450225830078,3.243021011352539,10.902816772460938,4677925.9832,460447.6911
9450,Legacy verification,Burial Mound,Pasture,Scrub,25,2,3,Looting,1639.8550823812536,173.1594696044922,5.3007861782672965,106.24101641170257,8.76,0.1705150604248047,1.738821029663086,5.0171356201171875,4675327.3747,459966.1385
9448,Legacy verification,Burial Mound,Pasture,Scrub,20,2,4,Looting,1709.4303370722414,171.0443115234375,2.656126286128019,157.22061130820546,1.43,0.55879974365234375,1.11090087890625,3.961395263671875,4675257.3849,459959.414
9155,Legacy verification,Burial Mound,Pasture,Scrub,25,1.5,5,Looting,756.647205219393,163.97817993164062,6.144307886258753,123.54972258714477,35.61,0.2495136260986328,2.009500503540039,8.0467681884765625,4674283.5826,461959.8894
9152,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,40,1,5,Agriculture,783.6895405880784,168.0562286376953,4.466754623786825,5.337350218761226,94.27,0.6177711486816406,1.8433113098144531,5.4384613037109375,4674411.5335,461896.8312
9446,Legacy verification,Burial Mound,Annual agriculture,Scrub,40,5,2,Looting,2928.098913957746,171.94520568847656,5.234518399130848,61.81815778742206,94.6,1.3403797149658203,2.262613296508789,6.3942718505859375,4672819.714,460230.4977
9445,Legacy verification,Burial Mound,Pasture,Scrub,20,1.5,4,Agriculture,3133.8250224302237,174.50802612304688,5.152450982140076,148.50346461738545,70.71,0.37033653259277344,2.041383743286133,6.8384552001953125,4672626.8813,460109.413
9442,Legacy verification,Burial Mound,Forest,Scrub,40,1.5,2,Looting,1623.0437559046934,181.73703002929687,3.6535388238259725,114.86011477763468,26.88,0.4399738311767578,1.3259754180908203,4.240478515625,4670853.4936,460365.1256
9141,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,2,5,Agriculture,1032.7401551747828,140.69520568847656,5.994631202224525,70.07214334787906,13.67,0.2454376220703125,1.9990959167480469,6.967071533203125,4673295.3106,462652.2241
9151,Survey,Burial Mound,Annual agriculture,Annual agriculture,30,3,4,Agriculture,211.8053057888942,137,0.6167759265136943,80.79875269227246,75.09,-0.16177749633789063,0.4406166076660156,1.38140869140625,4674107.2177,462856.6937
9156,Survey,Burial Mound,Annual agriculture,Scrub,50,8,4,Looting,203.80270355439373,147,1.4118196379616559,85.06322992252473,32.13,0.4191112518310547,0.49677085876464844,1.453857421875,4680289.1489,463766.3573
9114,Legacy verification,Extinct Burial Mound,Pasture,Pasture,30,1.5,4,Agriculture,1409.4862390630867,167,3.450986589369061,276.0397497032389,68.1,0.8155021667480469,1.1540412902832031,4.4844207763671875,4698757.8848,465407.6544
9117,Legacy verification,Burial Mound,Pasture,Pasture,40,1.5,4,Agriculture,1241.7522625495997,172.0117645263672,2.136075675019412,338.0980365084725,65.7,0.6709613800048828,0.9078617095947266,2.6661376953125,4698888.1313,465514.0037
9113,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.8,4,Agriculture,1285.8398627206202,160.34239196777344,4.274476216565355,289.06236730211873,86.55,-0.157989501953125,1.3542442321777344,4.7855072021484375,4698923.2849,465395.9957
9112,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,40,1.5,4,Agriculture,1324.0943878029427,159.78768920898437,2.8228401413461395,128.5408555748296,83.45,-0.43947601318359375,1.0307197570800781,2.870758056640625,4698952.1033,465306.8624
9201,Legacy verification,Burial Mound,Annual agriculture,Pasture,40,5,2,Looting,1472.5611437128102,164.16494750976562,2.6762814318632158,244.68077527197994,95.27,0.2758522033691406,0.98317718505859375,3.1708984375,4703132.2359,463021.1886
9203,Legacy verification,Burial Mound,Pasture,Perennial agriculture,50,6,5,Looting,1402.7834971892746,201.0559539794922,3.3561889797332602,258.65460931990384,75.45,-0.091949462890625,1.0824356079101563,3.9971923828125,4704094.2959,465445.2766
9207,Survey,Burial Mound,Pasture,Pasture,30,3,3,None,781.4787864427966,183,0.06167783020397735,123.35238961065288,77.98,-0.0194549560546875,0.0194549560546875,0.1458282470703125,4704136.409,467956.8282
9206,Legacy verification,Burial Mound,Annual agriculture,Pasture,40,7,1,Looting,711.3999154285286,183,1.7932839813322685,52.4375383543855,36.36,-0.12363624572753906,0.5807819366455078,2.73797607421875,4704118.8009,468035.7273
9183,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,20,1.2,5,Agriculture,1022.743746130418,198.8924102783203,1.3254376275901094,131.3054156765741,40.15,0.33698463439941406,0.4524707794189453,1.8079986572265625,4704730.5012,469118.2768
9189,Survey,Burial Mound,Annual agriculture,Annual agriculture,30,1.5,5,Agriculture,1102.0838552197379,199,0.28911975313336435,82.78782416156534,81.43,-0.13811111450195313,0.13811111450195313,0.7223663330078125,4704802.1109,469039.1153
